시설년도,위치코드,시설구분1,시설구분2,쉼터명칭,도로명주소,지번주소,시설면적,이용가능인원,비고,경도,위도,선풍기보유대수,에어컨보유대수,야간운영여부,휴일운영여부,숙박가능여부,관리부서명,관리부서전화번호
2025,1129072500,특정계층이용시설,회원이용시설,동덕경로당,서울특별시 성북구 장월로1마길 27-6 ,서울특별시 성북구 하월곡동 21-23,,,,127.0427298,37.6055639,3,1,N,N,N,,-
2025,1129072500,생활밀착민간시설,금융기관,새마을금고월곡(본점),서울특별시 성북구 화랑로11길 36,서울특별시 성북구 하월곡동 17-2,50,5,,127.0424039,37.6037416,2,1,N,N,N,,-
2025,1129072500,생활밀착민간시설,금융기관,국민은행월곡역지점,서울특별시 성북구 화랑로 91,서울특별시 성북구 하월곡동 16-7,50,5,,127.0420953,37.6029433,2,1,N,N,N,,-
2025,1129072500,생활밀착민간시설,금융기관,새서울신용협동조합(본점),서울특별시 성북구 화랑로 95,서울특별시 성북구 하월곡동 16-16,50,5,,127.0424937,37.6033067,2,1,N,N,N,,-
2025,1129076000,공공시설,공공청사,장위행복누림복합센터,서울특별시 성북구 장위로21다길 53,서울특별시 성북구 장위동 224-12,"1,472.00",190,,127.0457942,37.6158336,2,19,,Y,,,02-2241-3612
2025,1129076000,공공시설,공공청사,장위1동주민센터,서울특별시 성북구 장위로 61,서울특별시 성북구 장위동 225-100,160,36,,127.0438185,37.6140351,3,3,N,N,N,,-
2025,1129076000,특정계층이용시설,회원이용시설,장위1동경로당,서울특별시 성북구 장위로22길 51,서울특별시 성북구 장위동 산 3-101,,,,127.0434906,37.611671,6,1,N,N,N,,-
2025,1129076000,특정계층이용시설,회원이용시설,장위1동장수경로당,서울특별시 성북구 월계로32길 15,서울특별시 성북구 장위동 218-27,,,,127.0447529,37.6189239,6,1,N,N,N,,-
2025,1129076000,생활밀착민간시설,금융기관,장위신용협동조합,서울특별시 성북구 장위로 60,서울특별시 성북구 장위동 233-264,50,5,,127.043213,37.6137844,2,1,N,N,N,,-
2025,1129076000,공공시설,공공청사,장위2동주민센터,서울특별시 성북구 돌곶이로27길 12,서울특별시 성북구 장위동 69-54,199,10,,127.0544177,37.612438,1,1,N,N,N,,-
2025,1129077000,특정계층이용시설,회원이용시설,장위우방(아)경로당,서울특별시 성북구 화랑로 235,서울특별시 성북구 장위동 312,,,,127.054925,37.610198,2,1,,,,,-
2025,1129077000,특정계층이용시설,회원이용시설,장위2동경로당,서울특별시 성북구 장위로40다길 13,서울특별시 성북구 장위동 68-961,,,,127.0532691,37.6116605,5,1,N,N,N,,-
2025,1129077000,특정계층이용시설,회원이용시설,장월경로당,서울특별시 성북구 장월로18길 27-4 ,서울특별시 성북구 장위동 75-539,,,,127.0498319,37.6154474,3,1,N,N,N,,-
2025,1121573000,특정계층이용시설,회원이용시설,양마제2경로당,서울특별시 광진구 군자로13길 35,서울특별시 광진구 군자동 342-10,34.9,8,,127.0705721,37.5517694,2,1,N,N,N,,02-450-7789
2025,1121573000,공공시설,공공청사,군자동주민센터,서울특별시 광진구 면목로 13,서울특별시 광진구 군자동 48-15,448.98,50,,127.0754651,37.555586,8,4,N,N,N,,02-450-7789
2025,1121573000,특정계층이용시설,회원이용시설,광진노인종합복지관,서울특별시 광진구 군자로 88,서울특별시 광진구 군자동 364-15,"3,515.10",500,,127.071497,37.551075,10,1,N,N,N,,02-450-7789
2025,1121574000,특정계층이용시설,회원이용시설,중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,서울특별시 광진구 중곡동 232-44,91.98,30,,127.0791404,37.5645561,4,3,N,Y,N,,02-450-7789
2025,1121574000,특정계층이용시설,회원이용시설,중곡1동제2경로당,서울특별시 광진구 긴고랑로8길 51,서울특별시 광진구 중곡동 256-47,252.4,35,,127.0779688,37.5611728,6,2,N,Y,N,,02-450-7789
2025,1121574000,공공시설,공공청사,중곡1동주민센터,서울특별시 광진구 긴고랑로12길 49,서울특별시 광진구 중곡동 259-10,241.3,40,,127.080038,37.560566,0,0,,,,,02-450-7717
2025,1121575000,공공시설,공공청사,중곡종합건강센터,서울특별시 광진구 긴고랑로 110,서울특별시 광진구 중곡동 125-11,49,12,,127.0871558,37.5593921,4,2,N,N,N,,02-450-7789
2025,1121575000,특정계층이용시설,회원이용시설,한마음경로당,서울특별시 광진구 긴고랑로22길 39-4 ,서울특별시 광진구 중곡동 51-27,236.79,65,,127.083744,37.559217,3,2,N,Y,N,,02-450-7789
2025,1121575000,특정계층이용시설,회원이용시설,장수경로당,서울특별시 광진구 긴고랑로31길 44,서울특별시 광진구 중곡동 150-110,236.79,65,,127.086883,37.56171,5,1,N,N,N,,02-450-7789
2025,1121575000,공공시설,공공청사,중곡2동주민센터,서울특별시 광진구 능동로 346,서울특별시 광진구 중곡동 47-33,170,42,,127.0814064,37.5602523,6,1,N,N,N,,02-450-7789
2025,1121575000,공공시설,복지?문화?체육시설,중곡종합사회복지관,서울특별시 광진구 용마산로3길 62,서울특별시 광진구 중곡동 134-18,372,93,,127.084817,37.556657,4,3,N,N,N,,02-450-7789
2025,1121576000,공공시설,복지?문화?체육시설,중곡문화체육센터도서관,서울특별시 광진구 능동로 433,서울특별시 광진구 중곡동 168-8,,,"- 매월 1,3주 월요일 휴관 - 공휴일 휴관",127.08493,37.567864,1,2,N,N,N,,02-450-7789
2025,1121576000,공공시설,복지?문화?체육시설,중곡문화체육센터,서울특별시 광진구 능동로 433,서울특별시 광진구 중곡동 168-8,81.8,24,"- 매월 1, 3번째 일요일 정기 휴무 - 법정공휴일 정기 휴무",127.0847194,37.5677875,1,2,N,N,N,,02-450-7789
2025,1121576000,특정계층이용시설,회원이용시설,중곡3동경로당,서울특별시 광진구 동일로80길 20,서울특별시 광진구 중곡동 177-44,583.6,45,,127.080895,37.570052,4,2,N,Y,N,,02-450-7789
2025,1121576000,공공시설,공공청사,중곡3동주민센터,서울특별시 광진구 동일로76가길 28,서울특별시 광진구 중곡동 684,"1,362.30",60,,127.080116,37.568808,4,1,N,N,N,,02-450-7789
2025,1121577000,특정계층이용시설,회원이용시설,용곡경로당,서울특별시 광진구 용마산로28길 31,서울특별시 광진구 중곡동 176-90,236.79,65,,127.087908,37.567656,2,2,N,N,N,,02-450-7789
2025,1120058000,특정계층이용시설,회원이용시설,응봉경로당,서울특별시 성동구 독서당로59길 39,서울특별시 성동구 응봉동 265-7,82,24,,127.031576,37.5525073,6,2,N,N,N,,02-2286-5868
2025,1120058000,특정계층이용시설,회원이용시설,상봉경로당,서울특별시 성동구 독서당로59다길 32,서울특별시 성동구 응봉동 265-305,165,45,,127.030297,37.552778,7,2,N,N,N,,02-2286-5868
2025,1120058000,공공시설,공공청사,응봉동주민센터,서울특별시 성동구 독서당로 424,서울특별시 성동구 응봉동 101,66,5,,127.033421,37.5531556,13,2,N,Y,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,금호삼성래미안(아)경로당,서울특별시 성동구 독서당로 343 (금호 삼성래미안 아파트 302동),서울특별시 성동구 금호동1가 1500,115,30,,127.02789,37.549213,1,2,N,N,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,효사랑(두산위브)경로당,서울특별시 성동구 행당로 27 (신금호두산위브 103동),서울특별시 성동구 금호동1가 1818,74,20,,127.022343,37.555984,2,1,N,N,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,금호벽산(아)제1경로당,서울특별시 성동구 금호로 102 (벽산아파트 상가동),서울특별시 성동구 금호동1가 633,360,40,,127.027118,37.552182,2,3,N,N,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,e편한세상금호파크힐스경로당,서울특별시 성동구 금호로 140 (이편한세상금호파크힐스 109동),서울특별시 성동구 금호동1가 1823,162,40,,127.022933,37.554938,0,3,N,N,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,금호파크힐스(아)제2경로당,서울특별시 성동구 금호로 110 (이편한세상금호파크힐스 117동),서울특별시 성동구 금호동1가 1824,43.7,25,,127.024543,37.553015,0,2,N,N,N,,02-2286-5868
2025,1120059000,야외시설,공원,대현산배수지공원입구샘물창고,서울특별시 성동구 행당로 15,서울특별시 성동구 금호동1가 127-2,3.3,8,,127.02113,37.55473,0,0,,,,,02-2286-5580
2025,1120059000,공공시설,복지?문화?체육시설,금호도서관,서울특별시 성동구 난계로 20,서울특별시 성동구 금호동1가 688,50,12,화~일 09:00~18:00  8월15일(금) 휴관,127.0248592,37.5541021,0,1,N,N,N,,02-2286-5868
2025,1120059000,공공시설,공공청사,금호1가동주민센터,서울특별시 성동구 행당로 15,서울특별시 성동구 금호동1가 127-2,350.93,10,,127.021754,37.5547709,0,0,,,,,02-2286-5580
2025,1120059000,특정계층이용시설,회원이용시설,금난경로당,서울특별시 성동구 독서당로51길 10,서울특별시 성동구 금호동1가 1568-3,60,15,,127.026439,37.5488518,2,1,N,N,N,,02-2286-5868
2025,1120059000,특정계층이용시설,회원이용시설,금일경로당,서울특별시 성동구 금호로 172-1 ,서울특별시 성동구 금호동1가 1-72,80,20,,127.02232,37.5570323,3,1,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,금호1차푸르지오경로당,서울특별시 성동구 금호산8길 5 (금호1차푸르지오아파트 101동),서울특별시 성동구 금호동3가 917,50,15,,127.020863,37.550634,2,2,N,N,N,,02-2286-5868
2025,1129059000,특정계층이용시설,회원이용시설,한진(아)북악경로당,서울특별시 성북구 성북로4길 52,서울특별시 성북구 돈암동 609-1,,,,127.009054,37.596673,4,1,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,한신팔각정(아)경로당,서울특별시 성북구 성북로4길 52,서울특별시 성북구 돈암동 609-1,,,,127.01058,37.594756,4,1,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,일신건영휴먼빌(아)경로당,서울특별시 성북구 아리랑로 89,서울특별시 성북구 돈암동 524,,,,127.013023,37.601141,2,1,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,브라운스톤돈암(아)경로당,서울특별시 성북구 북악산로 844,서울특별시 성북구 돈암동 636,,,,127.018028,37.597751,2,2,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,돈암힐스테이트(아)경로당,서울특별시 성북구 아리랑로 68,서울특별시 성북구 돈암동 639,,,,127.015191,37.598833,2,3,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,돈암더샵(아)경로당,서울특별시 성북구 아리랑로5길 85,서울특별시 성북구 돈암동 603,,,,127.010422,37.597695,2,1,N,N,N,,-
2025,1129059000,특정계층이용시설,회원이용시설,돈암2동한진(아)경로당,서울특별시 성북구 성북로4길 52,서울특별시 성북구 돈암동 609-1,,,,127.012952,37.594907,4,1,N,N,N,,-
2025,1129059000,공공시설,공공청사,돈암2동주민센터,서울특별시 성북구 흥천사길 7,서울특별시 성북구 돈암동 603-1,480,50,,127.0105121,37.5980523,9,2,N,N,N,,-
2025,1129059000,공공시설,복지?문화?체육시설,아리랑도서관,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,"2,018.00",150,"둘째, 넷째 월요일 휴무",127.0139874,37.599902,0,9,N,Y,N,,-
2025,1129059000,공공시설,복지?문화?체육시설,아리랑시네센터,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,100,10,매월 2주 월요일 미운영,127.0137606,37.6000022,0,9,N,Y,N,,-
2025,1129060000,특정계층이용시설,회원이용시설,안암래미안(아)경로당,서울특별시 성북구 고려대로17가길 64,서울특별시 성북구 안암동1가 361,,,,127.024134,37.589343,2,2,N,N,N,,-
2025,1129060000,공공시설,공공청사,안암동주민센터,서울특별시 성북구 고려대로 16,서울특별시 성북구 안암동2가 140-4,53,30,,127.0213469,37.5858009,2,3,N,N,N,,-
2025,1129060000,특정계층이용시설,회원이용시설,개운경로당,서울특별시 성북구 개운사길 15,서울특별시 성북구 안암동5가 101-16,,,,127.029068,37.587106,2,1,N,N,N,,-
2025,1129060000,특정계층이용시설,회원이용시설,안암3가경로당,서울특별시 성북구 고려대로10길 37,서울특별시 성북구 안암동3가 41-1,,,,127.022175,37.584394,7,2,N,N,N,,-
2025,1129060000,특정계층이용시설,회원이용시설,호암경로당,서울특별시 성북구 보문로26길 73,서울특별시 성북구 안암동1가 312,,,,127.0227248,37.5877996,3,2,N,N,N,,-
2025,1129060000,생활밀착민간시설,금융기관,새마을금고안암(본점),서울특별시 성북구 고려대로 23-1 ,서울특별시 성북구 안암동2가 139-4,50,5,,127.0218018,37.5863668,1,1,N,N,N,,-
2025,1129060000,생활밀착민간시설,금융기관,새마을금고안암(제1지점),서울특별시 성북구 안암로 27,서울특별시 성북구 안암동4가 41-22,50,5,,127.0253923,37.5802356,1,1,N,N,N,,-
2025,1129077000,생활밀착민간시설,금융기관,서울북부새마을금고(장위로지점),서울특별시 성북구 장위로 131,서울특별시 성북구 장위동 238-210,50,5,,127.0511942,37.6137191,2,1,N,N,N,,-
2025,1129077000,공공시설,복지?문화?체육시설,장위종합사회복지관,서울특별시 성북구 화랑로 237,서울특별시 성북구 장위동 65-24,115.83,290,,127.0555651,37.6104451,4,6,,,,,-
2025,1129078000,특정계층이용시설,회원이용시설,포레카운티(아)경로당,서울특별시 성북구 장월로 160,서울특별시 성북구 장위동 322,,,,127.052887,37.617582,1,6,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,퍼스트하이경로당,서울특별시 성북구 한천로 713,서울특별시 성북구 장위동 320,,,,127.051075,37.620009,1,8,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,꿈의숲루첸(아)경로당,서울특별시 성북구 월계로36길 27,서울특별시 성북구 장위동 317,,,,127.046235,37.621397,1,2,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,꿈의숲코오롱하늘채아파트경로당,서울특별시 성북구 돌곶이로 220,서울특별시 성북구 장위동 319,,,,127.045818,37.619782,2,3,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,참누리(아)경로당,서울특별시 성북구 한천로101길 18,서울특별시 성북구 장위동 316-5,,,,127.049656,37.623323,2,1,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,장월sh-ville1단지(아)경로당,서울특별시 성북구 한천로101길 54,서울특별시 성북구 장위동 316-2,,,,127.04813,37.622313,3,1,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,장위3동제1경로당,서울특별시 성북구 장월로32길 9-3 ,서울특별시 성북구 장위동 202-7,,,,127.0513272,37.6176797,4,2,N,N,N,,-
2025,1129078000,특정계층이용시설,회원이용시설,장위실버복지센터,서울특별시 성북구 한천로 708,서울특별시 성북구 장위동 320-1,264,30,,127.053532,37.6201187,3,3,,,,,-
2025,1129078000,공공시설,복지?문화?체육시설,시립성북청소년센터,서울특별시 성북구 한천로 660-9 ,서울특별시 성북구 장위동 135-2,100,10,,127.055802,37.6175187,2,1,N,N,N,,-
2025,1129078000,생활밀착민간시설,금융기관,새마을금고장위3동(본점),서울특별시 성북구 장위로 179-1 ,서울특별시 성북구 장위동 86-1,50,5,,127.0553994,37.6161377,2,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,석관래미안아트리치경로당,서울특별시 성북구 돌곶이로8길 22,서울특별시 성북구 석관동 410,,,,127.063437,37.606023,2,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,석관1동코오롱(아)경로당,서울특별시 성북구 한천로 509,서울특별시 성북구 석관동 405,,,,127.065809,37.606184,3,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,석관1동삼성(아)경로당,서울특별시 성북구 한천로68길 51,서울특별시 성북구 석관동 404,,,,127.065583,37.610339,1,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,석관동두산(아)경로당,서울특별시 성북구 화랑로48길 16,서울특별시 성북구 석관동 10,,,,127.068813,37.612587,3,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,래미안석관(아)경로당,서울특별시 성북구 화랑로 214,서울특별시 성북구 석관동 407,,,,127.054822,37.608645,3,3,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,돌곶이경로당,서울특별시 성북구 돌곶이로7길 20,서울특별시 성북구 석관동 332-145,,,,127.0605513,37.605949,2,2,N,N,N,,-
2025,1121577000,특정계층이용시설,회원이용시설,대원경로당,서울특별시 광진구 긴고랑로36길 57-27 ,서울특별시 광진구 중곡동 85-28,272.55,68,,127.091653,37.557602,6,2,N,Y,N,,02-450-7789
2025,1121577000,공공시설,공공청사,중곡4동주민센터,서울특별시 광진구 긴고랑로 131,서울특별시 광진구 중곡동 62-24,242,60,,127.0894508,37.5590837,20,15,N,N,N,,02-450-7789
2025,1121578000,특정계층이용시설,회원이용시설,능동경로당,서울특별시 광진구 천호대로112길 70,서울특별시 광진구 능동 152-1,188.26,47,,127.0801892,37.5531677,6,2,N,N,N,,02-450-7789
2025,1121578000,공공시설,공공청사,능동주민센터,서울특별시 광진구 천호대로112길 55,서울특별시 광진구 능동 232-4,288.79,50,,127.080446,37.5537961,10,1,N,N,N,,02-450-7789
2025,1121581000,특정계층이용시설,회원이용시설,광장제1경로당,서울특별시 광진구 아차산로73길 15,서울특별시 광진구 광장동 242-1,236.79,65,,127.104005,37.545883,3,1,N,N,N,,02-450-7789
2025,1121581000,특정계층이용시설,회원이용시설,광장제2경로당,서울특별시 광진구 아차산로78길 67,서울특별시 광진구 광장동 104,236.79,65,,127.110602,37.551709,3,1,N,N,N,,02-450-7789
2025,1121581000,공공시설,공공청사,광장동주민센터,서울특별시 광진구 광장로 52,서울특별시 광진구 광장동 248-24,242.08,60,,127.1029332,37.5469114,10,6,N,N,N,,02-450-7789
2025,1121581000,특정계층이용시설,회원이용시설,광진구노인회관,서울특별시 광진구 광장로 62,서울특별시 광진구 광장동 259-3,168,42,,127.104024,37.547154,5,3,N,N,N,,02-450-7789
2025,1121581000,공공시설,복지?문화?체육시설,광장종합사회복지관,서울특별시 광진구 아차산로66길 8,서울특별시 광진구 광장동 472-1,484,121,,127.097127,37.541028,0,1,N,N,N,,02-450-7789
2025,1121581000,공공시설,복지?문화?체육시설,광진정보도서관,서울특별시 광진구 아차산로78길 90,서울특별시 광진구 광장동 112,250,62,"- 매월 2, 4주 화요일 휴관 - 공휴일 휴관",127.1106108,37.5509702,0,1,N,N,N,,02-450-7789
2025,1121582000,공공시설,스마트쉼터,(구)광진구청스마트휴쉼터,서울특별시 광진구 자양로 117,서울특별시 광진구 자양동 777,12,,,127.083128,37.538538,0,0,,,,,02-450-7717
2025,1121582000,특정계층이용시설,회원이용시설,래미안시니어클럽경로당,서울특별시 광진구 아차산로 345,서울특별시 광진구 자양동 859,115,17,,127.081351,37.5379914,3,1,N,N,N,,02-450-7789
2025,1121582000,특정계층이용시설,회원이용시설,자양1동경로당,서울특별시 광진구 아차산로40길 46,서울특별시 광진구 자양동 804-10,47.83,11,,127.0778435,37.5356682,4,2,,Y,,,02-450-7789
2025,1120061500,특정계층이용시설,회원이용시설,두산(아)경로당,서울특별시 성동구 동호로 100,서울특별시 성동구 금호동3가 1331,90,27,,127.015469,37.549813,2,2,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,금호하이리버(아)경로당,서울특별시 성동구 금호로 107 (래미안하이리버 101동),서울특별시 성동구 금호동2가 1217,144.6,43,,127.024543,37.551408,3,3,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,하이리버2차(아)경로당,서울특별시 성동구 금호로 111 (하이리버 201동),서울특별시 성동구 금호동2가 1216,82,24,,127.023245,37.552105,2,3,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,금호자이1차경로당,서울특별시 성동구 금호로 117 (금호자이1차 101동),서울특별시 성동구 금호동2가 1215,103,31,,127.022193,37.552998,2,3,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,금호자이2차경로당,서울특별시 성동구 금호산8길 14 (금호자이2차 106동),서울특별시 성동구 금호동3가 700,97,29,,127.022054,37.550328,3,4,N,N,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,신금호경로당,서울특별시 성동구 무수막10길 4,서울특별시 성동구 금호동2가 732,32.4,21,,127.0219004,37.5516097,2,1,N,N,N,,02-2286-5868
2025,1120061500,공공시설,공공청사,금호2-3가동주민센터,서울특별시 성동구 무수막18길 1,서울특별시 성동구 금호동2가 1212,80,7,,127.020916,37.5531853,0,1,N,Y,N,,02-2286-5868
2025,1120061500,특정계층이용시설,회원이용시설,금남경로당,서울특별시 성동구 금호산길 5-15 ,서울특별시 성동구 금호동3가 1266,97,29,,127.018968,37.5492663,3,2,N,N,N,,02-2286-5868
2025,1120062000,공공시설,복지?문화?체육시설,금호스포츠센터,서울특별시 성동구 금호로 20,서울특별시 성동구 금호동4가 56,"2,193.00",15,,127.025186,37.545641,0,3,N,N,N,,02-2286-5868
2025,1120062000,특정계층이용시설,회원이용시설,금호대우(아)경로당,서울특별시 성동구 독서당로 272 (금호동 대우아파트 유치원),서울특별시 성동구 금호동4가 800,132,40,,127.019736,37.546296,4,2,N,N,N,,02-2286-5868
2025,1120062000,특정계층이용시설,회원이용시설,금호대우제2(아)경로당,서울특별시 성동구 독서당로 272 (금호동 대우아파트 유치원),서울특별시 성동구 금호동4가 800,100,30,,127.019565,37.545989,4,2,N,N,N,,02-2286-5868
2025,1129061000,특정계층이용시설,회원이용시설,보문파크뷰자이경로당,서울특별시 성북구 보문사길 111,서울특별시 성북구 보문동6가 458,,,,127.018261,37.580375,0,4,N,N,N,,-
2025,1129061000,특정계층이용시설,회원이용시설,보문아이파크(아)경로당,서울특별시 성북구 지봉로21길 19,서울특별시 성북구 보문동3가 2,,,,127.016719,37.58582,3,2,N,N,N,,-
2025,1129061000,특정계층이용시설,회원이용시설,보문아남(아)경로당,서울특별시 성북구 보문사길 112,서울특별시 성북구 보문동6가 441,,,,127.017258,37.581039,2,1,N,N,N,,-
2025,1129061000,공공시설,복지?문화?체육시설,보문복지사랑채,서울특별시 성북구 보문로13길 20,서울특별시 성북구 보문동7가 63,115.92,40,,127.0209968,37.5800183,1,1,,,,,02-2241-3612
2025,1129061000,공공시설,공공청사,보문동주민센터,서울특별시 성북구 안암로3길 35,서울특별시 성북구 보문동7가 108-1,229,30,,127.0228304,37.5804183,0,2,N,N,N,,-
2025,1129061000,특정계층이용시설,회원이용시설,보문동동망봉할머니경로당,서울특별시 성북구 보문사길 30,서울특별시 성북구 보문동3가 229-1,,,,127.0166298,37.5834862,1,2,N,N,N,,-
2025,1129061000,특정계층이용시설,회원이용시설,보문제2경로당,서울특별시 성북구 보문로21길 19-5 ,서울특별시 성북구 보문동5가 98,,,,127.0194864,37.5827927,2,1,N,N,N,,-
2025,1129061000,특정계층이용시설,회원이용시설,보문동제1경로당,서울특별시 성북구 보문로25길 22,서울특별시 성북구 보문동2가 56-14,,,,127.0175686,37.5860897,3,2,N,N,N,,-
2025,1129061000,생활밀착민간시설,금융기관,새마을금고삼선(제3지점),서울특별시 성북구 지봉로 179-1 ,서울특별시 성북구 보문동2가 75-12,50,5,,127.0186495,37.5852604,2,1,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,길음뉴타운라온유(아)경로당,서울특별시 성북구 정릉로 307,서울특별시 성북구 정릉동 1034,,,,127.018328,37.603219,1,1,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,길음11롯데캐슬경로당,서울특별시 성북구 길음로15길 55,서울특별시 성북구 길음동 1280-4,,,,127.016365,37.608853,3,4,,,,,-
2025,1129062000,특정계층이용시설,회원이용시설,정릉태영2단지경로당,서울특별시 성북구 서경로2길 48,서울특별시 성북구 정릉동 1018,,,,127.016764,37.606265,2,1,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,태영(아)경로당,서울특별시 성북구 서경로 28,서울특별시 성북구 정릉동 1018,,,,127.01649,37.606605,2,1,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,정릉힐스테이트1차(아)경로당,서울특별시 성북구 북악산로 825-24 ,서울특별시 성북구 정릉동 1030,,,,127.01747,37.600319,2,2,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,정릉현대홈타운(힐스테이트아파트)경로당,서울특별시 성북구 정릉로 292,서울특별시 성북구 정릉동 1025,,,,127.015491,37.602916,0,5,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,정릉쌍용(아)경로당,서울특별시 성북구 북악산로 847,서울특별시 성북구 정릉동 1017,,,,127.018388,37.599299,2,1,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,정릉2차e-편한세상경로당,서울특별시 성북구 북악산로 851,서울특별시 성북구 정릉동 1035,,,,127.019997,37.600168,2,2,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,우성(아)경로당,서울특별시 성북구 북악산로 813,서울특별시 성북구 정릉동 1020,,,,127.014883,37.600942,4,2,N,N,N,,-
2025,1129062000,특정계층이용시설,회원이용시설,쌍용스카이(아)경로당,서울특별시 성북구 북악산로 828,서울특별시 성북구 정릉동 1014,,,,127.016743,37.599724,2,1,N,N,N,,-
2025,1129081000,공공시설,복지?문화?체육시설,돌곶이생활예술문화센터,서울특별시 성북구 화랑로32길 100-1 ,서울특별시 성북구 석관동 261-125,99,10,,127.0587623,37.6062826,2,1,,Y,,,02-2241-3612
2025,1129081000,특정계층이용시설,회원이용시설,석관동제1경로당,서울특별시 성북구 한천로74길 1,서울특별시 성북구 석관동 124-54,,,,127.0632094,37.6108224,4,1,N,N,N,,-
2025,1129081000,특정계층이용시설,회원이용시설,석관실버복지센터,서울특별시 성북구 화랑로32길 88,서울특별시 성북구 석관동 261-394,478,200,,127.0582638,37.6066924,11,11,N,N,N,,-
2025,1129081000,생활밀착민간시설,금융기관,SC제일은행석관동지점,서울특별시 성북구 돌곶이로 48,서울특별시 성북구 석관동 301-30,50,5,,127.0597678,37.6084552,2,1,N,N,N,,-
2025,1129081000,생활밀착민간시설,금융기관,새마을금고석관동(본점),서울특별시 성북구 돌곶이로 39,서울특별시 성북구 석관동 304-42,50,5,,127.0600629,37.6076035,2,1,N,N,N,,-
2025,1129081000,생활밀착민간시설,금융기관,강북신용협동조합,서울특별시 성북구 돌곶이로 59,서울특별시 성북구 석관동 252-4,50,5,,127.0587156,37.6089416,2,1,N,N,N,,-
2025,1129081000,공공시설,공공청사,석관지구대,서울특별시 성북구 화랑로32가길 20,서울특별시 성북구 석관동 407-3,50,5,,127.0552463,37.6089607,2,1,N,N,N,,-
2025,1130553400,공공시설,공공청사,삼양동주민센터,서울특별시 강북구 솔매로 69,서울특별시 강북구 미아동 762-20,167.01,30,폭염 특보시 연장운영,127.0199065,37.6249773,10,2,,,,,02-901-6657
2025,1130553400,특정계층이용시설,회원이용시설,미동경로당,서울특별시 강북구 삼양로74길 74,서울특별시 강북구 미아동 791-1,168,30,,127.0220201,37.6301478,2,2,,,,,02-901-6657
2025,1130553400,특정계층이용시설,회원이용시설,미송경로당,서울특별시 강북구 인수봉로 42,서울특별시 강북구 미아동 837-723,141,20,,127.0129864,37.623794,2,1,,Y,,,02-901-6657
2025,1130553400,특정계층이용시설,회원이용시설,은혜경로당,서울특별시 강북구 삼양로63가길 7-26 ,서울특별시 강북구 미아동 791-1231,63.45,20,,127.0160684,37.6272716,2,2,Y,Y,,,02-901-6657
2025,1130553400,특정계층이용시설,회원이용시설,청암경로당,서울특별시 강북구 솔매로22길 11,서울특별시 강북구 미아동 776-14,95.16,20,,127.016998,37.624735,3,2,Y,Y,Y,,02-901-6657
